protocol,ring,n,d,rho,lambda_target,pow_bits,sec_mode,hash_profile,soundness_model,query_policy,pow_policy,effective_security_bits,soundness_notes,fold,shift_power,stop_degree,ood_samples,threads,warmup,reps,commit_ms,prove_query_phase_ms,prover_total_ms,verify_ms,serialized_bytes_actual,serialized_kib_actual,verifier_hashes_actual,profile_prover_total_ms,profile_prover_encode_total_ms,profile_prover_merkle_total_ms,profile_prover_transcript_total_ms,profile_prover_fold_total_ms,profile_prover_interpolate_total_ms,profile_prover_query_open_total_ms,profile_prover_ood_total_ms,profile_prover_answer_total_ms,profile_prover_quotient_total_ms,profile_prover_degree_correction_total_ms,profile_prover_accounted_total_ms,profile_prover_unaccounted_total_ms,profile_prover_total_mean_ms,profile_prover_encode_mean_ms,profile_prover_merkle_mean_ms,profile_prover_transcript_mean_ms,profile_prover_fold_mean_ms,profile_prover_interpolate_mean_ms,profile_prover_query_open_mean_ms,profile_prover_ood_mean_ms,profile_prover_answer_mean_ms,profile_prover_quotient_mean_ms,profile_prover_degree_correction_mean_ms,profile_prover_accounted_mean_ms,profile_prover_unaccounted_mean_ms,profile_verify_total_ms,profile_verify_merkle_total_ms,profile_verify_transcript_total_ms,profile_verify_query_total_ms,profile_verify_algebra_total_ms,profile_verify_accounted_total_ms,profile_verify_unaccounted_total_ms,profile_verify_total_mean_ms,profile_verify_merkle_mean_ms,profile_verify_transcript_mean_ms,profile_verify_query_mean_ms,profile_verify_algebra_mean_ms,profile_verify_accounted_mean_ms,profile_verify_unaccounted_mean_ms
"fri9","GR(2^16,162)",243,81,"1/3",128,0,"ConjectureCapacity","STIR_NATIVE","engineering-heuristic-v1","auto_heuristic","fixed_bits",128,"Engineering heuristic only; auto queries follow eta-based schedule with per-round decay. | Effective security bits are reported as lambda_target - pow_bits. | GR shift/quotient/degree-correction soundness is not yet fully formalized.",9,0,9,0,1,1,3,2.280,0.004,382.208,52.285,96888,94.617,8,1146.625,810.854,7.466,0.378,254.726,66.351,0.011,0.000,0.000,0.000,0.000,1139.787,6.838,382.208,270.285,2.489,0.126,84.909,22.117,0.004,0.000,0.000,0.000,0.000,379.929,2.279,156.854,7.630,0.354,74.485,70.172,152.641,4.214,52.285,2.543,0.118,24.828,23.391,50.880,1.405
"stir9to3","GR(2^16,162)",243,81,"1/3",128,0,"ConjectureCapacity","STIR_NATIVE","engineering-heuristic-v1","auto_heuristic","fixed_bits",128,"Engineering heuristic only; auto queries follow eta-based schedule with per-round decay. | Effective security bits are reported as lambda_target - pow_bits. | GR shift/quotient/degree-correction soundness is not yet fully formalized.",9,3,9,2,1,1,3,199.399,62.194,550.144,631.619,75776,74.000,17,1650.432,1069.485,9.109,1.268,253.491,66.282,0.022,181.893,19.439,27.932,6.975,1635.896,14.536,550.144,356.495,3.036,0.423,84.497,22.094,0.007,60.631,6.480,9.311,2.325,545.299,4.845,1894.857,9.171,1.233,84.553,1811.411,1906.368,0.000,631.619,3.057,0.411,28.184,603.804,635.456,0.000
