protocol,ring,n,d,rho,lambda_target,pow_bits,sec_mode,hash_profile,soundness_model,query_policy,pow_policy,effective_security_bits,soundness_notes,fold,shift_power,stop_degree,ood_samples,threads,warmup,reps,commit_ms,prove_query_phase_ms,prover_total_ms,verify_ms,serialized_bytes_actual,serialized_kib_actual,verifier_hashes_actual,profile_prover_total_ms,profile_prover_encode_total_ms,profile_prover_merkle_total_ms,profile_prover_transcript_total_ms,profile_prover_fold_total_ms,profile_prover_interpolate_total_ms,profile_prover_query_open_total_ms,profile_prover_ood_total_ms,profile_prover_answer_total_ms,profile_prover_quotient_total_ms,profile_prover_degree_correction_total_ms,profile_prover_accounted_total_ms,profile_prover_unaccounted_total_ms,profile_prover_total_mean_ms,profile_prover_encode_mean_ms,profile_prover_merkle_mean_ms,profile_prover_transcript_mean_ms,profile_prover_fold_mean_ms,profile_prover_interpolate_mean_ms,profile_prover_query_open_mean_ms,profile_prover_ood_mean_ms,profile_prover_answer_mean_ms,profile_prover_quotient_mean_ms,profile_prover_degree_correction_mean_ms,profile_prover_accounted_mean_ms,profile_prover_unaccounted_mean_ms,profile_verify_total_ms,profile_verify_merkle_total_ms,profile_verify_transcript_total_ms,profile_verify_query_total_ms,profile_verify_algebra_total_ms,profile_verify_accounted_total_ms,profile_verify_unaccounted_total_ms,profile_verify_total_mean_ms,profile_verify_merkle_mean_ms,profile_verify_transcript_mean_ms,profile_verify_query_mean_ms,profile_verify_algebra_mean_ms,profile_verify_accounted_mean_ms,profile_verify_unaccounted_mean_ms
"fri9","GR(2^16,162)",243,81,"1/3",128,0,"ConjectureCapacity","STIR_NATIVE","engineering-heuristic-v1","auto_heuristic","fixed_bits",128,"Engineering heuristic only; auto queries follow eta-based schedule with per-round decay. | Effective security bits are reported as lambda_target - pow_bits. | GR shift/quotient/degree-correction soundness is not yet fully formalized.",9,0,9,0,8,1,3,2.297,0.004,256.138,52.385,96888,94.617,8,768.413,570.207,7.508,0.401,115.362,66.477,0.011,0.000,0.000,0.000,0.000,759.966,8.447,256.138,190.069,2.503,0.134,38.454,22.159,0.004,0.000,0.000,0.000,0.000,253.322,2.816,157.154,7.584,0.351,74.650,70.331,152.916,4.238,52.385,2.528,0.117,24.883,23.444,50.972,1.413
"stir9to3","GR(2^16,162)",243,81,"1/3",128,0,"ConjectureCapacity","STIR_NATIVE","engineering-heuristic-v1","auto_heuristic","fixed_bits",128,"Engineering heuristic only; auto queries follow eta-based schedule with per-round decay. | Effective security bits are reported as lambda_target - pow_bits. | GR shift/quotient/degree-correction soundness is not yet fully formalized.",9,3,9,2,8,1,3,138.158,62.479,421.767,502.639,75776,74.000,17,1265.301,821.170,9.538,1.301,114.178,66.776,0.025,182.733,19.541,27.980,6.952,1250.193,15.107,421.767,273.723,3.179,0.434,38.059,22.259,0.008,60.911,6.514,9.327,2.317,416.731,5.036,1507.917,9.595,1.311,84.849,1423.680,1519.434,0.000,502.639,3.198,0.437,28.283,474.560,506.478,0.000
